,current_time,distribution_power_mw
0,0.0,0.0
1,0.02,2.3074832028657823
2,0.04,2.3169340690302707
3,0.060000000000000005,2.48669123516903
4,0.08,2.814800212080096
5,0.1,2.5687896130153507
6,0.12000000000000001,2.322823792412141
7,0.14,2.321437113105732
8,0.16,2.318636112216333
9,0.18000000000000002,2.315833227310097
10,0.2,2.315496263382306
11,0.22,2.314483102028149
12,0.24000000000000002,1.716579820829228
13,0.26,1.6434439208898646
14,0.28,2.3702356219781135
15,0.30000000000000004,2.337504056514988
16,0.32,1.4940465960818903
17,0.34,2.075194984252811
18,0.36000000000000004,2.005985379313292
19,0.38,2.2661830972344834
20,0.4,1.5872965259345249
21,0.42000000000000004,2.4907222339824227
22,0.44,1.5530324305098153
23,0.46,2.1573207831609666
24,0.48000000000000004,2.026472820203597
25,0.5,2.1085296066921533
26,0.52,2.1506359766734455
27,0.54,1.780885260954087
28,0.56,1.7257759201994383
29,0.5800000000000001,1.9467236115700883
30,0.6000000000000001,2.034450055643888
31,0.62,2.333579276555719
32,0.64,1.617607669854867
33,0.66,1.7573513157821008
34,0.68,1.7127438276877007
35,0.7000000000000001,1.753040724715434
36,0.7200000000000001,1.8172370372319444
37,0.74,1.7989051273576473
38,0.76,2.147563595998146
39,0.78,2.11057312012479
40,0.8,1.4459250553274254
41,0.8200000000000001,2.6997771506007493
42,0.8400000000000001,1.7917987635828634
43,0.8600000000000001,2.036167472790374
44,0.88,1.5582027674344467
45,0.9,2.045685218468228
46,0.92,1.5554063256607444
47,0.9400000000000001,2.229078333756862
48,0.9600000000000001,1.5777180244106093
49,0.9800000000000001,1.7322408586828009
50,1.0,2.392789646078651
51,1.02,2.3396417200722426
52,1.04,2.252790312825149
53,1.06,1.7952377140823395
54,1.08,1.5302493470470748
55,1.1,1.6752435424235892
56,1.12,2.4204453605289578
57,1.1400000000000001,1.9905565969200243
58,1.16,1.6413994031463566
59,1.18,1.692079845099513
60,1.2,1.8473581911123804
61,1.22,2.066480230113939
62,1.24,1.752267418309686
63,1.26,1.580634417305178
64,1.28,1.5562829413111954
65,1.3,1.7393393840372324
66,1.32,2.150085831867293
67,1.34,1.8099980964747524
68,1.36,1.4079564762773789
69,1.3900000000000001,1.6566363422742836
70,1.4100000000000001,2.0080583149889772
71,1.42,1.4618715453027256
72,1.44,1.434294200714877
73,1.46,1.5783451392728136
74,1.48,1.4589793167031884
75,1.5,2.0091474417534054
76,1.52,1.5447013785275616
77,1.54,1.5526004601178152
78,1.56,1.7634687589524505
79,1.58,2.0210973605303275
80,1.6,1.8852174663847443
81,1.62,2.0187416477538878
82,1.6400000000000001,1.9403436227197597
83,1.6600000000000001,1.4937316037811972
84,1.6800000000000002,1.556805499355311
85,1.7000000000000002,1.917122421384723
86,1.7200000000000002,2.0674422021256187
87,1.74,1.4633222553766252
88,1.76,1.5172467659436215
89,1.78,1.974502890724553
90,1.8,1.8076349258455502
91,1.82,1.605918468556886
92,1.84,1.4904836804260742
93,1.86,1.909739383564354
94,1.8900000000000001,1.7324354842439567
95,1.9100000000000001,1.65338557245062
96,1.92,1.6589685696932832
97,1.94,1.8971518377615466
98,1.96,2.145607412350473
99,1.98,1.9947024107630287
100,2.0,1.8119727756794575
101,2.02,1.5114204606160324
102,2.04,1.7954105390779873
103,2.06,1.8876851189851998
104,2.08,1.8200277863968686
105,2.1,1.4080501350278143
106,2.12,1.7248062507848865
107,2.14,1.8377373376940562
108,2.16,1.6222930591367917
109,2.18,1.5225763493404108
110,2.2,1.7126891893840517
111,2.22,1.8757186076822523
112,2.24,1.4763439892372705
113,2.27,1.723500512487059
114,2.2800000000000002,1.53183696696662
115,2.31,2.2035635910285496
116,2.32,2.1399910470798376
117,2.34,1.8697127735376744
118,2.36,1.7065626963549207
119,2.38,1.909376196322696
120,2.4,1.7775864036868803
121,2.42,2.1780992434805273
122,2.44,1.6420635605354876
123,2.46,1.5092021463434562
124,2.48,1.8471712016246762
125,2.5,1.7742862844374154
126,2.52,1.4322658025639732
127,2.54,1.7411327450733927
128,2.56,1.8176624328071653
129,2.58,1.6465794524246418
130,2.6,1.5979289083269121
131,2.62,1.7238092721083178
132,2.64,1.7811631776663832
133,2.66,2.034367138144132
134,2.68,2.0607607334921205
135,2.7,1.9045414305163053
136,2.72,1.512807972713302
137,2.74,1.7210960365800352
138,2.77,1.7028671052695068
139,2.7800000000000002,2.0006254125338025
140,2.81,1.4495620697894818
141,2.8200000000000003,1.6235329995222338
142,2.84,2.101495998223788
143,2.8600000000000003,1.860580495035579
144,2.88,1.628071545593645
145,2.9,1.5150311029773837
146,2.92,1.83566587659217
147,2.94,1.7593498716872142
148,2.96,1.6004004309470148
149,2.98,1.504191382614326
